Unnamed: 0,title,abstract,author_keywords,document_type,year,assessment|0,assessment|1,assessment|2,assessment|3,context|0,context|1,context|2,context|3,context|4,context|5,method|7,method|3,method|4,method|9,method|0,method|1,method|2,method|8,method|5,method|6,relevance|1,technology|0,technology|1,technology|2,technology|3,technology|4,technology|5,technology|6,technology|7,technology|8,technology|9,technology|16,technology|10,technology|11,technology|?,technology|13,technology|14,technology|15,technology|17,technology|17-ids,technology|17-doi,technology|18,technology|18-ids,technology|17-relevance,technology|18-relevance
93869,Enhanced chlorophyll associated with tropical instability waves in the equatorial Pacific,"High resolution mooring time series are used to quantify significant chlorophyll anomalies associated with tropical instability waves (TIWs) in the equatorial Pacific. Distinct peaks characterized by very high chlorophyll (up to 3.5 mg m(-3)) are observed in association with TIW cold cusps. These high-chlorophyll peaks appear to differ with respect to scale and intensity from those previously observed at subductive fronts. The physical processes responsible for the observed chlorophyll distributions are not mutually exclusive, and include advection, horizontal mixing; enhanced upwelling and concentration of biomass at fronts. Given the potentially large spatial extent of these high chlorophyll bands, their importance as regions of increased productivity and CO2 uptake is discussed.",,Article,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,0
141264,Atmospheric consequences of disruption of the ocean thermocline,"Technologies utilizing vertical ocean pipes have been proposed as a means to avoid global warming, either by providing a source of clean energy, increasing ocean carbon uptake, or storing thermal energy in the deep ocean. However, increased vertical transport of water has the capacity to drastically alter the ocean thermocline. To help bound potential climate consequences of these activities, we perform a set of simulations involving idealized disruption of the ocean thermocline by greatly increasing vertical mixing in the upper ocean. We use an Earth System Model (ESM) to evaluate the likely thermal and hydrological response of the atmosphere to this scenario. In our model, increased vertical transport in the upper ocean decreases upward shortwave and longwave radiation at the top-of-the-atmosphere due primarily to loss of clouds and sea-ice over the ocean. This extreme scenario causes an effective radiative forcing of approximate to 15.5-15.9W m(-2), with simulations behaving on multi-decadal time scales as if they are approaching an equilibrium temperature approximate to 8.6-8.8 degrees C higher than controls. Within a century, this produces higher global mean surface temperatures than would have occurred in the absence of increased vertical ocean transport. In our simulations, disruption of the thermocline strongly cools the lower atmosphere over the ocean, resulting in high pressure anomalies. The greater land-sea pressure contrast is found to increase water vapour transport from ocean to land in the lower atmosphere and therefore increase global mean precipitation minus evaporation (P-E) over land; however, many high latitude regions and some low latitude regions experience decreased PE. Any real implementation of ocean pipe technologies would damage the thermal structure of the ocean to a lesser extent than simulated here; nevertheless, our simulations indicate the likely sign and character of unintended atmospheric consequences of such ocean technologies. Prolonged application of ocean pipe technologies, rather than avoiding global warming, could exacerbate long-term warming of the climate system.",biogeochemistry; oceanography; ocean pipes; thermocline,Article,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
5217969,Artificial Upwelling in Singular and Recurring Mode: Consequences for Net Community Production and Metabolic Balance,"Artificial upwelling of nutrient-rich waters and the corresponding boost in primary productivity harbor the potential to enhance marine fishery yields and strengthen the biological pump for sequestration of atmospheric CO2. There is increasing urgency to understand this technology as a ""ocean-based solution"" for counteracting two major challenges of the 21st century-climate change and overfishing. Yet, little is known about the actual efficacy and/or possible side effects of artificial upwelling. We conducted a large-scale off-shore mesocosm study (similar to 44 m(3)) in the oligotrophic waters of the Canary Islands to identify the community-level effects of artificial upwelling on a natural oligotrophic plankton community. Four upwelling intensities were simulated (approx. 1.5/3/5.7/10 mu mol L-1 of nitrate plus phosphate and silicate) via two different upwelling modes (a singular deep-water pulse vs. recurring supply every 4 days) for 37 days. Here we present results on the response of net community production (NCP), metabolic balance and phytoplankton community composition (<250 mu m). Higher upwelling intensities yielded higher cumulative NCP. Following upwelling onset, the phytoplankton community became dominated by diatoms in all treatments, but other taxa such as Coccolithophores increased later in the experiment. The magnitude of effects on the metabolic balance scaled with the amount of added deep water, leading to (i) a balanced to net-heterotrophic system in the singular and (ii) a net-autotrophic system in the recurring upwelling treatments. Accordingly, the mode in which nutrients are supplied to an oligotrophic system plays a crucial role in the ecosystem response, with recurring upwelling leading to higher long-term positive NCP than singular upwelling. These results highlight the importance of empirically measured local responses to upwelling such as community structure and metabolism, with major implications for the potential employment of artificial upwelling as an ocean-based solution to generate (primary) production.",artificial upwelling; metabolic balance; primary production; net community production; mesocosm; CHEMTAX,Article,2022.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
158466,"Research for assessment, not deployment, of Climate Engineering: The German Research Foundation's Priority Program SPP 1689","The historical developments are reviewed that have led from a bottom-up responsibility initiative of concerned scientists to the emergence of a nationwide interdisciplinary Priority Program on the assessment of Climate Engineering (CE) funded by the German Research Foundation (DFG). Given the perceived lack of comprehensive and comparative appraisals of different CE methods, the Priority Program was designed to encompass both solar radiation management (SRM) and carbon dioxide removal (CDR) ideas and to cover the atmospheric, terrestrial, and oceanic realm. First, key findings obtained by the ongoing Priority Program are summarized and reveal that, compared to earlier assessments such as the 2009 Royal Society report, more detailed investigations tend to indicate less efficiency, lower effectiveness, and often lower safety. Emerging research trends are discussed in the context of the recent Paris agreement to limit global warming to less than two degrees and the associated increasing reliance on negative emission technologies. Our results show then when deployed at scales large enough to have a significant impact on atmospheric CO2, even CDR methods such as afforestation-often perceived as ""benign""-can have substantial side effects and may raise severe ethical, legal, and governance issues. We suppose that before being deployed at climatically relevant scales, any negative emission or CE method will require careful analysis of efficiency, effectiveness, and undesired side effects.",,Article,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,,1,1
5299070,ARTIFICIAL UPWELLING IN REGULAR AND RANDOM WAVES,"Mathematical modeling conducted in this study evaluated the hydrodynamic performance of a wave-driven artificial upwelling device in ocean waves off the Hawaiian islands. The device consisted of a buoy (4.0 m in diameter) and a tail pipe (1.2 m in diameter, 300 m in length) with a flow controlling valve. Random ocean waves off the Hawaiian islands used in the device's modeling analysis were synthesized from a wave spectrum obtained from available data. For comparison, the device's performance was also evaluated in regular waves whose height and period are the same as the significant wave height and wave period of random Hawaiian waves. Modeling results indicated that an upwelling flow of 0.95 m(3)/sec can be generated by this device in random Hawaiian waves and an upwelling flow rate of 0.45 m(3)/sec can be generated in regular waves. A simple mathematical model which assumed that the device exactly follows the incident waves was used in previous studies. Analysis results also indicated that the simple model cannot satisfactorily simulate the relative velocity and acceleration of the water column in the device. Since the relative velocity and acceleration are important factors in determining the rate of upwelling flow, the simple model must be applied with caution.",,Article,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
5299067,Enhanced viral production and infection of bacterioplankton during an iron-induced phytoplankton bloom in the Southern Ocean,"We followed the viral response to Fe-enrichment over 3 weeks during the second iron-enrichment experiment (EisenEx) in the Southern Ocean. Although viral abundance increased in a rather constant way during the course of the experiment inside the patch, the production of bacterial viruses and the fraction of infected cells in bacterioplankton exhibited pronounced maxima on days 7 and 21. In contrast, these parameters remained fairly constant outside the Fe-fertilized patch. Viral production was also stimulated directly after the Fe-enrichment. Within the Fe-replete patch, viral abundance and production was on average 2- and 3-fold, respectively, higher than outside the patch. On average 40% of the bacteria contained viruses in a lytic stage inside the Fe-replete patch compared to 21% outside the patch. About 11-12% of the bacteria contained a viral genome inducible with mitomycin C in both inside and outside the patch. Randomly amplified polymorphic desoxyribonucleic acid polymerase chain reaction analysis suggested the development of a specific viral community in the patch. Although short-term stimulation of viral production was likely due to increased bacterial activity, the long-term stimulation was likely also influenced by an increased encounter rate between bacterial viruses and hosts. Viral lysis was responsible for most of the bacterioplankton mortality in the patch. Overall, most of the bacterial carbon production entered the detrital or dissolved organic matter pool via the viral shunt in the patch.",,Article,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
317891,Response of the protozooplankton assemblage during the European Iron Fertilization Experiment (EIFEX) in the Antarctic circumpolar current,"Ocean iron fertilization experiments enable the quantitative study of processes shaping the structure and functioning of pelagic ecosystems following perturbation under in situ conditions. EIFEX was conducted within a stationary eddy adjacent to the Antarctic Polar Front over 38 days in February/March 2004 and induced a massive diatom bloom. Here, we present the responses in abundance and biomass of all identifiable protozooplankton taxa (heterotrophic protists ranging from 2 to 500 mm) during the bloom. Acantharia, dinoflagellates and ciliates together contributed >90% of protozooplankton biomass in the upper 100 m throughout the experiment with heterotrophic nanoflagellates, nassellaria, spumellaria, phaeodaria, foraminifera and the taxopodidean Sticholonche zanclea providing the remainder. Total protozooplankton biomass increased slightly from 1.0 to 1.3 g C m(-2) within the fertilized patch and remained at 0.7+0.04 g C m(-2) outside it. However, distinct trends in population build-up or decline were observed within the dominant taxa in each group. In general, smaller less-defended groups such as aloricate ciliates and athecate dinoflagellates declined, whereas the biomass of large, spiny and armoured groups, in particular acantharia, large tintinnids and thecate dinoflagellates increased inside the patch. We attribute the higher accumulation rates of defended taxa to selective, heavy grazing pressure by the large stocks of copepods. Of the defended taxa, acantharia had the lowest mortality rates and the highest biomass. Large stocks of tintinnid loricae in the deep water column identify this group as a relevant contributor to deep organic carbon export. Highest accumulation rates (0.11 day(-1)) were recorded in S. zanclea.",protozoa; rhizaria; sarcodines; Southern Ocean; top-down control,Article,2014.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
5299056,The behaviour of iron and other trace elements during the IronEx-I and PlumEx experiments in the Equatorial Pacific,"Dissolved (< 0.4 mu m) and particulate (0.4-5 mu m and >5 mu m, leachable and refractory) trace elements were measured during the IronEx I and PlumEx experiments in October and November 1993 near the Galapagos Islands. Iron was measured in the enriched patch and at control stations over a 9 day period following fertilization. The dissolved iron was initially depleted at a rate that gave an iron half-life of 28-40 h. The loss rate gradually decreased, and dissolved iron concentrations did not decrease below about 0.25 nmol kg(-1) throughout the experiment. These results were most consistent with a kinetic model that was second order in iron concentration for the scavenging removal of each iron fraction. Other trace elements measured did not change significantly either in concentration or partitioning during the IronEx I experiment. Biological production tracked iron concentrations over time, which suggests that productivity within the fertilized patch was regulated by the availability of iron. The PlumEx study consisted primarily of two transects, a meridional course to the east of the Galapagos Islands and a zonal section to the west. Surface dissolved iron was very low at all stations except those near the Galapagos Islands. Sections of trace metal and other properties distinctly confirm the upwelling of the Equatorial Undercurrent as it intersects the islands. This upwelling has a great effect on the surface distributions of the trace metals on the west side of the islands. Productivity within the mixed layer of this region is highly correlated with iron and nitrate. West of the islands highest productivity is found at stations with the highest iron. North of the Equatorial front, in nitrate-depleted waters, elevated iron concentrations do not enhance productivity. (C) 1998 Elsevier Science Ltd. All rights reserved.",,Article,1998.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
74281,New production and the f ratio around the Crozet Plateau in austral summer 2004-2005 diagnosed from seasonal changes in inorganic nutrient levels,"Recent mesoscale iron-fertilisation experiments suggest that iron may be an important micronutrient in HNLC regions but estimates of carbon export from such experiments are inconclusive. An alternative strategy to estimate export from such environments is to observe naturally productive ecosystems associated with topography. One such system is the Crozet islands and associated plateau (Crozet), at 46 degrees S, 52 degrees E. Each year a large bloom of phytoplankton occurs to the north of Crozet with a reduced bloom occurring to the south. We use nitrate data from the Crozet region collected during austral summer 2004-2005 to estimate new production (NP) via the Redfield ratio. Peak integrated values of up to 50 g C m(-2) to the north of the plateau and up to 15 g C m(-2) to the south are inferred. We estimate total integrated primary production (TP) using satellite techniques and calculate f for each station. Overall NP is linearly related to TP. However, f declines at very high levels of TP because nitrate usage ceases despite continuing PP and because nitrate levels increased from their postbloom low. This results either from a resupply of nitrate from beneath the thermocline due to mixing processes or to the mixed-layer ammonification and nitrification of accumulated organic nitrogen. We discount the first possibility because our estimates of the mixing flux of nitrate appear to be inadequate to cause the entire recovery in nitrate levels, and because any mixing flux of nitrate would likely be accompanied by a resupply of iron, which would induce NP to occur and erode the resupply of nitrate. Instead we consider the recycling of accumulated organic nitrogen to be a more likely explanation based on our observation of high organic nitrogen levels in the mixed layer north of Crozet during the cruise. The implications of this conclusion are that euphotic zone nitrification is a significant process, and that in this system new and export production are not equivalent. This recycling is sufficiently large that it reduces our estimate of NP north of the plateau to a level where it is equivalent to NP in the south. Whether a similar refertilisation of the mixed layer occurred in the south of the study region, which would be consistent with a meridional gradient in carbon export, is unknown due to the limited duration of the shipboard programme. (C) 2007 Elsevier Ltd. All rights reserved.",CROZEX; Southern Ocean; new production; export production; nitrate; chlorophyll,Article,2007.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
178226,"Interactions between iron, light, ammonium, and nitrate: Insights from the construction of a dynamic model of algal physiology","A dynamic mechanistic mathematical model (FeLANIM) is described, capable of simulating the major documented interactions between iron, light, ammonium, and nitrate in phytoplankton. There are various points in the model where species- or group-specific (e.g. eukaryote vs. prokaryote) details may be altered. Cellular Fe-containing processes accounted for in the model are photosynthesis, oxidative phosphorylation, and nitrate assimilation; synthesis of photosystems and nitrate and nitrite reductase (NNiR) are functions of the surplus Fe quota (i.e. total Fe quota minus Fe in functional components). Model simulations were run using a range of different physiological parameters for Fe-dependent processes and contrasting ammonium-nitrate interaction scenarios. Model output indicated the following interactions. Because the proportion of Fe in photosystems varies with irradiance, it is not possible to have a single Fe cost for nitrate assimilation. Fe stress can affect the relationship between ammonium and nitrate assimilations (the f-ratio), with a more rapid depression of nitrate use at lower concentrations of ammonium. However, depending on the degree of the repression of nitrate assimilation at high N:C, such a result may not be universal, and further experimental studies are required to clarify this issue. Fe refeeding results in a rapid recovery of growth rate accompanied by a proportionately greater increase in the amount of chi a within 24-48 h. Estimates of enhanced production in iron fertilization experiments based only on increases in pigment may thus be exaggerated. Stimulation of NNiR activity on Fe refeeding appears indirect, through enhancement of photosynthesis rather than relief of nitrate stress. During Fe refeeding at high light, N nutrient transport increases proportionately more in nitrate-fed cells than in ammonium-fed cells. Changing the N source supplied to simulated Fe-stressed cells from nitrate to ammonium results in a rapid increase in growth rate and iron use efficiency with an increase in pigment content as NNiR content declines. When nitrate replaces ammonium, acclimation is slower because of the redirection of Fe formerly associated in photosystems to NNiR. Manipulation of the model may prove useful as an indicator for new research, by revealing elements of physiology that may be most significant in determining competitive advantage between species.",ammonium; f-ratio; HNLC; iron; light; model; nitrate; NR; phytoplankon,Article,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
5299041,Dynamics of particulate and dissolved organic and inorganic phosphorus during the peak and declining phase of an iron-induced phytoplankton bloom in the eastern subarctic Pacific,"Phosphorus (P) is an essential element for all organisms and thus the P cycle plays a key role in determining the dynamics of lower trophic levels in marine ecosystems. P in seawater occurs conceptually in particulate and dissolved organic and inorganic (POP, PIP, DOP, and DIP, respectively) pools and clarification of the dynamics in these P pools is the basis to assess the biogeochemical cycle of P. Despite its importance, behaviors of each P pool with phytoplankton dynamics have not been fully examined. We measured the four operationally defined P pools (POPop, PIPop, DOPop, and SRP) during an iron-induced phytoplankton bloom (as part of the subarctic ecosystem response to iron enrichment study (SERIES)) in the eastern subarctic Pacific in summer 2002. During our observations of the iron-enriched patch from day 15 to day 26 after the iron infusion, chlorophyll-alpha concentration in the surface layer decreased from 6.3 to 1.2 mu g L-1, indicating the peak through decline phase of the phytoplankton bloom. At the bloom peak, P was partitioned into POPop, PIPop, and DOPop in proportions of 60, 27, and 13%, respectively. While chlorophyll-alpha and POPop showed similar temporal variations during the declining phase, PIPop showed a different peak timing with a 2 day delay compared to POPop, resulting in a rapid change in the relative proportion of PIPop to total particulate P (TPP = POPop + PIPop) at the peak (25%) and during the declining phase of the bloom (50%). A part of POPop was replaced by PIPop just after slowing down of phytoplankton growth. This process may have a significant role in the subsequent regeneration of P. We conclude that measurement of TPP alone is insufficient to show the interaction between P and phytoplankton dynamics and fractionation of TPP into POPop and PIPop provides useful insights to clarify the biogeochemical cycle of P.",Phosphorus; Organic matter; Inorganic matter; Phytoplankton bloom,Article,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
29662,Reproductive response of the copepod Rhincalanus gigas to an iron-induced phytoplankton bloom in the Southern Ocean,"The reproductive response of Rhincalanus gigas to the build up of a phytoplankton bloom in the Southern Ocean was studied during the European iron fertilization experiment (EIFEX). Egg production experiments were conducted over a period of approximately 5 weeks during development of a diatom dominated bloom. R. gigas showed a clear response to increasing chlorophyll a concentrations and the total egg production of the R. gigas population was highest just after the peak of the bloom at day 29 after fertilization. The average peak production was 50 eggs female(-1) day(-1). The percentage of egg producing females increased from about 0 to 90% during the course of the experiment. Accordingly, the maturation of the gonads reflected the positive response towards enhanced chlorophyll a concentrations. The fast reproductive response indicate that R. gigas was food limited during the period of this study in the Antarctic Polar Front region (APF).",,Article,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
610670,Research progress in artificial upwelling and its potential environmental effects,"Artificial upwelling, as a geoengineering tool, has received worldwide attention because it may actualize ocean fertilization in a sustainable way, which could potentially alleviate the pressures on the fish stocks and human-driven climate change in the ocean. We reviewed the current knowledge on the development of an artificial upwelling system and its potential environmental effects. Special attention was given to the research progress on the air-lift concept artificial upwelling by Zhejiang University. The research on artificial upwelling over the past few decades has generated a range of devices that have been successfully applied in the field for months. Based on field experiments and the associated modeling results, part of them reported positive effects on increasing primary production and enhancing CO2 sequestration. However, as a significant disturbance to the environment, especially for large-scale applications, the uncertainties related to the potential effects on ecosystem remain unsolved. Zhejiang University has overcome the technical challenges in designing and fabricating a robust and high efficiency artificial upwelling device which has been examined in two field experiments in Qiandao Lake and one sea trial in the East China Sea. It was investigated that cold and hypoxic deep ocean water (DOW) could be uplifted to the euphotic layer, which could potentially change the nutrient distribution and adjust the N/P ratio. Both simulation and field experiments results confirmed that utilizing self-powered energy to inject compressed air to uplift DOW was a valid and efficient method. Therefore, further field-based research on artificial upwelling, especially for long-term field research is required to test the scientific hypothesis.",Artificial upwelling; Air-lifting; Self-powered; Environmental impacts; Research progress,Review,2016.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
532139,Relative roles of coastal and oceanic processes in determining physical and chemical characteristics of an intensively sampled nearshore system,"We compared the extent to which offshore and remote-sensing measurements of sea surface temperature (SST), upwelling, and chlorophyll a (Chl a) were concordant with in situ measurements of temperature, Chl a, and water nutrients at Tatoosh Island, Washington for the past 8 yr. Offshore SSTs were significantly correlated with water temperatures at Tatoosh, though consistently 2 degrees C to 3 degrees C warmer. Sea-viewing wide field-of-view sensor Chl a estimates were poor predictors of Chl a at Tatoosh Island measured with an anchored fluorometer. Nitrate and phosphorus estimates at Tatoosh Island were positively correlated with an upwelling index and negatively correlated with SST, as would be expected from an upwelling source. In contrast, ammonium and nitrite were uncorrelated with the upwelling index or SST and showed elevated levels immediately adjacent to Tatoosh Island, suggesting strong local effects of marine invertebrates, birds, and mammals on nutrient dynamics and cycling in coastal ecosystems.",,Article,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,0,0
418519,Can carbon cycle geoengineering be a useful complement to ambitious climate mitigation?,"Any human intervention in environmental systems carries risk of adverse consequences. Planetary-scale intervention carries the potential for planetary-scale risk. Continued emissions of greenhouse gases represent an unintentional planetary-scale human intervention in the climate system, which is resulting in global consequences that will become increasingly harmful to both human and environmental systems. The most appropriate response to this problem is to decrease the level of overall human intervention in the climate system by decreasing greenhouse gas emissions. However, owing to the slow progress of mitigation efforts, many scientists are starting to suggest alternate climate interventions as a strategy to decrease or avert some of the anticipated impacts of global warming. In this review, I will consider the role of some forms of climate intervention those aimed at accelerating the slow natural removal of atmospheric CO, as possible complements to aggressive mitigation policy, for the purpose of expanding the range of attainable long-term climate targets.",,Review,2010.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
686342,Role of heterotrophic dinoflagellate Gyrodinium sp in the fate of an iron induced diatom bloom,"Iron enrichment to high-nutrient low-chlorophyll (HNLC) regions is being considered as a possible way of atmospheric CO2 sequestration to the deep sea. Mesoscale iron-enrichment to the HNLC subarctic Pacific induced a massive diatom bloom and led to a large decrease in pCO(2). In response to the diatom bloom, the heterotrophic dinoflagellate Gyrodinium sp. increased and phagotrophically fed on the diatoms up to 12 times their length. Mathematical simulations show the carbon fixed by diatoms is mostly respired by Gyrodinium sp. in the sea surface. The emergence of initially rare species and their key biogeochemical roles were unexpected due to our limited understanding of food-web components. This indicates that the prediction of ecosystem responses to natural or anthropogenic perturbation remains a challenging issue. Effective carbon sequestration as a geoengineering technique may not be accomplished by purposeful iron-enrichment, at least in the western subarctic Pacific where rapid-growth diatom grazers stand by.",,Article,2006.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
5299016,Mesozooplankton grazing manipulations during in vitro iron enrichment studies in the NE subarctic Pacific,"IronEx I demonstrated a rapid and marked response by grazers to Fe-induced increases in phytoplankton stocks, which was thought to be due, in part, to arrested vertical migration by mesozooplankton. These observations prompted an investigation of the relative roles of Fe enrichment and grazing pressure in controlling the magnitude of phytoplankton stocks in the NE subarctic Pacific. The grazing impact of increased mesozooplankton abundance in response to a localised Fe-induced enhancement of algal biomass was simulated by performing in vitro (6 d) grazer perturbation experiments in May 1994 and September 1995 at Ocean Station Papa (OSP), when pelagic mesozooplankton stocks are usually at their annual maximum and submaximal, respectively. Manipulations were designed to increase mesozooplankton stocks in 25L carboys after various lag-times corresponding to grazing pressure greater or equal to that in situ, and to monitor changes in chlorophyll a levels as a proxy for grazing pressure. At the onset of the experiments, in vitro mesozooplankton abundances were comparable to those in situ. Despite the addition of mesozooplankton to selected Fe-enriched carboys in May after 24, 48 and 72 h, corresponding to ca. two-fold increases in their abundances, chlorophyll a increased to ca. 2 mu g l(-1) in all treatments. In September, chlorophyll a levels increased five-fold to 2 mu g l(-1) after 4 days - but little thereafter - in the presence of up to ten-fold higher animal abundances (added at t = 0) than observed in situ. Thus, Fe-induced increases in diatom growth rates were sufficiently high to escape both initial and additional grazing pressure. If and when Fe is supplied to this region, it is unlikely that mesozooplankton can respond and graze down the resulting elevated algal abundance. Theoretical calculations, based on algal growth and grazing rate data from May in this study, suggested that a greater than five-fold increase in mesozooplankton abundance, after a 48-h lag, is required to exert sufficient grazing pressure to prevent Fe-mediated increases in algal biomass. These findings are discussed in relation to the scale dependency of such events, and the pelagic ecology of other High Nitrate Low Chlorophyll regions. (C) 1999 Elsevier Science Ltd. All rights reserved.",,Article,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
